Avocado ID,Temperature,Humidity,Pressure,Gas Resistance,CO2,Day,Label,Time,BOX TYPE,,
21,32.5,78.8,1008.9,325.8,3664,7,2,180,1,,
22,32.2,78.6,1008.9,300.6,3806,7,2,180,1,,
14,32.4,79.3,1009.2,377.5,3953,7,2,181,1,,
15,31.9,79.1,1008.6,356.6,3634,7,2,181,1,,
16,32.2,79.8,1008.9,319,3839,7,2,181,1,,
17,32,78.6,1009,338.9,4063,7,2,181,1,,
18,31.8,79.1,1008.7,281.4,3528,7,2,181,1,,
19,32.1,79,1008.9,336.2,3929,7,2,181,1,,
20,31.7,79.5,1008.8,322.8,4104,7,2,181,1,,
21,32,79.4,1008.6,324,3705,7,2,181,1,,
22,31.7,79.9,1008.6,302.9,3794,7,2,181,1,,
14,31,79.6,1008.4,377.9,4001,7,2,182,1,,
15,31.6,79.2,1008.8,358.9,3629,7,2,182,1,,
16,31.2,78.7,1009,317.9,3803,7,2,182,1,,
17,32,79.6,1009.1,339.7,4059,7,2,182,1,,
18,31.7,79.4,1009,275.3,3527,7,2,182,1,,
19,31.4,79.5,1008.7,338.3,3907,7,2,182,1,,
20,31.6,79.8,1009.1,321.8,4125,7,2,182,1,,
21,32,79.5,1008.4,331.1,3701,7,2,182,1,,
22,31.7,79.5,1008.4,298,3798,7,2,182,1,,
14,31.3,80,1009,379.5,4040,7,2,183,1,,
15,31.6,80.6,1009,360,3637,7,2,183,1,,
16,30.8,80.2,1009,312.9,3812,7,2,183,1,,
17,31.3,79.9,1008.7,344.2,4069,7,2,183,1,,
18,31.6,79.6,1008.5,274.3,3524,7,2,183,1,,
19,31.3,79.7,1008.8,337.7,3885,7,2,183,1,,
20,31.1,80.5,1008.7,323.3,4155,7,2,183,1,,
21,31.2,79.6,1008.9,331.8,3727,7,2,183,1,,
22,31.1,80.4,1008.5,299.3,3758,7,2,183,1,,
14,30.7,79.4,1009,378.3,4019,7,2,184,1,,
15,31,80.5,1009,361.4,3625,7,2,184,1,,
16,30.9,80.2,1009,311.4,3765,7,2,184,1,,
17,30.8,80.7,1009.4,340.4,4046,7,2,184,1,,
18,30.5,81.5,1008.7,270.3,3519,7,2,184,1,,
19,31.1,80.1,1008.9,332.1,3878,7,2,184,1,,
20,30.4,80.2,1008.6,326,4120,7,2,184,1,,
21,30.5,80.3,1009.2,332.1,3719,7,2,184,1,,
14,30.2,81.3,1008.6,373.9,4037,7,2,185,1,,
15,30.4,81.3,1008.7,359.5,3628,7,2,185,1,,
16,30.1,81.9,1008.6,307.8,3788,7,2,185,1,,
17,29.7,81.1,1008.8,338.7,4032,7,2,185,1,,
18,30.4,81.2,1008.8,267.2,3562,7,2,185,1,,
19,30.6,81.1,1008.7,336.5,3877,7,2,185,1,,
20,30.2,81.6,1008.7,329.2,4063,7,2,185,1,,
21,29.9,81.5,1008.9,334.3,3708,7,2,185,1,,
14,29.2,82.1,1008.7,376.3,4105,7,2,186,1,,
15,29.8,82.4,1008.7,360.9,3665,7,2,186,1,,
16,29.6,82,1008.7,305.2,3775,7,2,186,1,,
17,29.5,81.7,1008.7,341.6,4054,7,2,186,1,,
18,29.7,82.5,1008.7,269.2,3533,7,2,186,1,,
19,29.6,82.3,1008.4,334.6,3883,7,2,186,1,,
20,29.7,81.9,1008.3,325.4,4110,7,2,186,1,,
21,29.6,82.8,1008.9,331.5,3628,7,2,186,1,,
14,28.9,82.6,1008.9,379,4115,7,2,187,1,,
15,28.8,82.2,1008.8,358.8,3642,7,2,187,1,,
16,28.9,82.5,1008.9,308.3,3814,7,2,187,1,,
17,29.1,83.3,1008.6,340.8,4033,7,2,187,1,,
18,28.7,83.4,1008.9,265.2,3539,7,2,187,1,,
19,29.3,82.4,1008.6,338.1,3861,7,2,187,1,,
20,29,83.2,1008.8,320.7,4118,7,2,187,1,,
21,28.8,83.9,1008.6,330.7,3602,7,2,187,1,,
14,28.3,83.5,1008.5,378.2,4090,7,2,188,1,,
15,27.7,83.8,1008.2,356.1,3659,7,2,188,1,,
16,28.1,83.6,1008.5,307,3745,7,2,188,1,,
17,28.1,83.2,1008.6,341.5,4056,7,2,188,1,,
18,28.1,83.2,1008.6,268.2,3551,7,2,188,1,,
19,28.5,83.2,1008.4,339.5,3866,7,2,188,1,,
20,28.6,83.3,1008.8,318.3,4122,7,2,188,1,,
21,28.2,84,1008.2,334.1,3628,7,2,188,1,,
14,27.7,85,1008.3,376.9,4068,7,2,189,1,,
15,27.9,83.8,1008.4,353.1,3641,7,2,189,1,,
16,27.6,84.5,1008.6,309.9,3712,7,2,189,1,,
17,27.4,84.8,1008.3,337.8,4044,7,2,189,1,,
18,27.6,84.4,1008.4,268.9,3591,7,2,189,1,,
19,28,83.4,1008.7,344.1,3880,7,2,189,1,,
20,27.9,84.5,1008.4,320.7,4135,7,2,189,1,,
21,27.5,83,1008.5,337.7,3577,7,2,189,1,,
14,27.7,85,1008.1,370.4,4098,7,2,190,1,,
15,27.4,84.3,1008.3,348.2,3673,7,2,190,1,,
16,27.5,85.1,1008.3,313.4,3696,7,2,190,1,,
17,28.1,84.4,1008.3,336.9,4042,7,2,190,1,,
18,26.7,85,1008,272.1,3569,7,2,190,1,,
19,27,84.6,1008.3,342,3893,7,2,190,1,,
20,26.8,85.5,1008.2,325.9,4131,7,2,190,1,,
21,27.2,84,1008.5,337.1,3565,7,2,190,1,,
14,26.7,85.3,1008.2,371.9,4116,7,2,191,1,,
15,27.2,85.3,1008.5,345.3,3661,7,2,191,1,,
16,27.2,84.7,1008.5,314.2,3672,7,2,191,1,,
17,26.9,85,1008.5,337.4,4010,7,2,191,1,,
18,26.7,85.2,1008.4,268.6,3530,7,2,191,1,,
19,27.7,85.6,1008.4,345.5,3919,7,2,191,1,,
20,27,85.1,1008.1,319.6,4128,7,2,191,1,,
21,26.9,84,1008.5,341.3,3563,7,2,191,1,,
14,26.8,84.6,1008.4,369.4,4153,8,2,192,1,,
15,26.4,86.6,1008.2,347.9,3622,8,2,192,1,,
16,27.6,85,1008.1,316.7,3661,8,2,192,1,,
17,26.9,84.7,1008.3,341,4008,8,2,192,1,,
18,26.9,84.4,1008,268.4,3499,8,2,192,1,,
19,27.1,84.7,1008.1,349.8,3900,8,2,192,1,,
20,27.1,85.8,1008,320.8,4125,8,2,192,1,,
21,27.2,85.3,1008.1,340.8,3526,8,2,192,1,,
14,27.1,84.4,1008.2,368.2,4157,8,2,193,1,,
15,26.8,85,1007.8,346.4,3646,8,2,193,1,,
16,26.9,85.4,1008,313.2,3681,8,2,193,1,,
17,27.4,84.9,1008.3,343.1,4015,8,2,193,1,,
18,27.5,85,1008.2,264.8,3545,8,2,193,1,,
19,27.1,84.4,1008.1,347.8,3946,8,2,193,1,,
20,27.7,85,1008.2,319.1,4098,8,2,193,1,,
21,27.6,84.4,1008.1,338.2,3525,8,2,193,1,,
14,27.1,84.3,1008.2,371.6,4140,8,2,194,1,,
15,27.3,84.6,1008.1,347.6,3662,8,2,194,1,,
16,27.7,84.7,1007.9,314.8,3667,8,2,194,1,,
17,27.7,83.6,1008.4,337.9,4031,8,2,194,1,,
18,27.6,85,1008.5,265.2,3525,8,2,194,1,,
19,27.5,85,1007.8,347.4,3937,8,2,194,1,,
20,27.7,84.5,1008.4,317.8,4100,8,2,194,1,,
21,27.7,85.5,1008.1,338.9,3524,8,2,194,1,,
14,27.5,84.8,1008.5,365.3,4147,8,2,195,1,,
15,27.7,83.3,1008.5,350.1,3594,8,2,195,1,,
16,28.1,83.9,1008.4,313.1,3651,8,2,195,1,,
17,27.5,83.9,1008.4,336.2,4074,8,2,195,1,,
18,27.8,85.1,1008.3,268.6,3530,8,2,195,1,,
19,27.9,85.3,1007.7,348.1,4006,8,2,195,1,,
20,27.6,84.7,1007.9,318.6,4123,8,2,195,1,,
21,27.4,85.3,1008.5,339,3569,8,2,195,1,,
14,28.1,83.5,1008.3,371.2,4138,8,2,196,1,,
15,28.2,83.6,1008.2,347.4,3590,8,2,196,1,,
16,27.7,83.2,1008.3,313,3674,8,2,196,1,,
17,28,83,1008.2,336.8,4046,8,2,196,1,,
18,28.1,83.3,1008.3,264.2,3557,8,2,196,1,,
19,28.1,83.6,1008.4,341.2,4016,8,2,196,1,,
20,28.2,83.4,1008.1,313.9,4173,8,2,196,1,,
21,28.6,83.5,1008.3,343.1,3537,8,2,196,1,,
14,29.1,82.9,1008.3,375.8,4206,8,2,197,1,,
15,29.2,82.4,1008.2,347,3549,8,2,197,1,,
16,29.2,82.8,1008.3,315.8,3685,8,2,197,1,,
17,28.8,82,1008.2,337.1,4029,8,2,197,1,,
18,29.1,82.2,1008.1,264.6,3573,8,2,197,1,,
19,28.6,83.8,1008.2,338.6,4044,8,2,197,1,,
20,28.1,82.2,1008.1,316.2,4153,8,2,197,1,,
21,29.4,82.7,1008.6,342.7,3545,8,2,197,1,,
14,29.3,81.8,1008.3,375.2,4172,8,2,198,1,,
15,30,82.9,1008.3,348.6,3525,8,2,198,1,,
16,29.2,81.7,1007.9,312.6,3639,8,2,198,1,,
17,30.2,81.6,1008.4,337.3,4050,8,2,198,1,,
18,29.6,82.3,1008.2,266.3,3562,8,2,198,1,,
19,29.6,82.4,1008.7,336.4,4098,8,2,198,1,,
20,29.3,82.4,1008,309.3,4142,8,2,198,1,,
21,29.5,81.7,1008.3,346.4,3472,8,2,198,1,,
14,30,81.6,1008,375.6,4149,8,2,199,1,,
15,30.3,81.4,1008.4,346.7,3504,8,2,199,1,,
16,29.9,81.7,1008.3,308.4,3651,8,2,199,1,,
17,30.2,80.6,1008.7,340.8,4015,8,2,199,1,,
18,29.6,80.7,1008.3,269.9,3587,8,2,199,1,,
19,30.1,81.5,1008.5,342.1,4087,8,2,199,1,,
20,29.7,80.5,1008.5,311.4,4166,8,2,199,1,,
21,30.4,80.6,1008.7,341.8,3490,8,2,199,1,,
14,31.1,80.7,1008.2,373.9,4167,8,2,200,1,,
15,30.8,80.8,1008.5,347.1,3501,8,2,200,1,,
16,30.7,80.1,1008.4,306.4,3609,8,2,200,1,,
17,30.8,80.2,1008.5,343.6,4080,8,2,200,1,,
18,31.2,81.3,1008.4,268.9,3573,8,2,200,1,,
19,30.9,81.7,1008.4,342,4061,8,2,200,1,,
20,31.1,81.1,1008.1,312.1,4151,8,2,200,1,,
21,31,79.7,1008.9,339.3,3480,8,2,200,1,,
14,31.2,80,1008.6,376,4185,8,2,201,1,,
15,31.3,79.8,1008.6,354.7,3509,8,2,201,1,,
16,31.5,80.2,1008.8,306.1,3586,8,2,201,1,,
17,31.5,80,1008.5,343.7,4123,8,2,201,1,,
18,31.1,79,1008.6,264.5,3570,8,2,201,1,,
19,31.3,79.5,1008.8,342,4036,8,2,201,1,,
20,31,80.2,1008.2,306.3,4170,8,2,201,1,,
21,31.6,78.9,1008.3,342.5,3491,8,2,201,1,,
14,31.7,79.4,1008.4,379.9,4278,8,2,202,1,,
15,31.9,79.6,1008.6,358.1,3499,8,2,202,1,,
16,31.5,80,1008.7,308.6,3552,8,2,202,1,,
17,31.7,79,1008.3,344.9,4132,8,2,202,1,,
18,32.3,79.1,1008.7,266.7,3577,8,2,202,1,,
19,31.9,79.5,1008.8,338.1,4049,8,2,202,1,,
20,31.8,79.5,1008.5,307.9,4191,8,2,202,1,,
21,31.7,79.5,1008.4,345.3,3492,8,2,202,1,,
14,31.8,79.1,1008.9,382.4,4288,8,2,203,1,,
15,32.2,78.9,1008.5,358.8,3464,8,2,203,1,,
16,32.4,79.5,1008.5,306.4,3594,8,2,203,1,,
17,31.7,79.6,1008.6,344.1,4134,8,2,203,1,,
18,32,78.9,1008.7,263.4,3600,8,2,203,1,,
19,32.1,78.9,1008.5,337.5,4089,8,2,203,1,,
20,31.9,78.5,1008.6,309.8,4231,8,2,203,1,,
21,32.5,78.4,1009.1,345.5,3491,8,2,203,1,,
14,31.7,79.9,1008.9,382.6,4271,8,2,204,1,,
15,32.2,78.4,1008.7,354,3548,8,2,204,1,,
16,32,78.4,1008.6,308,3628,8,2,204,1,,
17,31.9,79.1,1009,340.3,4150,8,2,204,1,,
18,31.5,79.5,1008.5,265.8,3588,8,2,204,1,,
19,32.3,78.8,1008.5,335.7,4077,8,2,204,1,,
20,31.9,78.9,1008.7,310.1,4214,8,2,204,1,,
21,31.8,79.6,1008.5,343.6,3462,8,2,204,1,,
14,32.4,79.1,1008.7,383.2,4288,8,2,205,1,,
15,32.2,78.6,1008.6,357.7,3556,8,2,205,1,,
16,31.9,80.3,1009,306.8,3608,8,2,205,1,,
17,31.9,79.7,1009,342.7,4143,8,2,205,1,,
18,31.7,78.5,1008.7,268.4,3649,8,2,205,1,,
19,32,79,1008.6,338.6,4084,8,2,205,1,,
20,31.9,79.5,1008.3,305.2,4200,8,2,205,1,,
21,32.2,79.8,1008.8,340.6,3446,8,2,205,1,,
14,31.7,79.6,1009,380.5,4320,8,2,206,1,,
15,31.9,79.5,1008.8,356.3,3527,8,2,206,1,,
16,31.4,79.6,1008.7,311.4,3656,8,2,206,1,,
17,31.5,79.2,1008.9,342.6,4157,8,2,206,1,,
18,31.8,79.3,1008.4,265.9,3619,8,2,206,1,,
19,31.8,78.5,1008.3,333.8,4072,8,2,206,1,,
20,32.2,79.3,1009,304.8,4177,8,2,206,1,,
21,31.5,78.9,1008.8,341.9,3457,8,2,206,1,,
14,31.2,80.2,1008.8,378.1,4333,8,2,207,1,,
15,31.5,80.1,1008.7,352.6,3519,8,2,207,1,,
16,31.5,79.3,1008.7,314.7,3644,8,2,207,1,,
17,31.3,79.1,1008.8,342.4,4166,8,2,207,1,,
18,30.9,79.3,1008.8,266.8,3582,8,2,207,1,,
19,31.4,78.7,1009.1,333.8,4115,8,2,207,1,,
20,30.9,80.3,1008.9,307.3,4148,8,2,207,1,,
21,31.3,79.9,1008.8,337.6,3459,8,2,207,1,,
14,30.7,80.6,1008.8,376.8,4311,8,2,208,1,,
15,30.5,80.5,1008.9,349.9,3492,8,2,208,1,,
16,31.1,80.7,1008.8,312.1,3645,8,2,208,1,,
17,30.6,79.9,1008.9,341.2,4173,8,2,208,1,,
18,30.9,81,1008.3,271,3601,8,2,208,1,,
19,30.5,80.8,1008.8,335.8,4111,8,2,208,1,,
20,31.3,79.6,1008.9,301,4125,8,2,208,1,,
21,30.6,79.8,1008.8,335.3,3463,8,2,208,1,,
14,30.3,81.2,1008.8,374.3,4319,8,2,209,1,,
15,30.5,81,1008.5,348,3480,8,2,209,1,,
16,30.2,81.7,1008.5,310.9,3651,8,2,209,1,,
17,30.1,81.2,1008.6,337.9,4189,8,2,209,1,,
18,30.4,80.7,1008.9,273.2,3580,8,2,209,1,,
19,30.3,81.8,1008.6,336.1,4057,8,2,209,1,,
20,30.6,81.6,1008.6,298.9,4128,8,2,209,1,,
21,30.4,80.7,1008.7,329.5,3506,8,2,209,1,,
14,29.8,81.3,1008.4,370.4,4300,8,2,210,1,,
15,30,82.5,1008.9,350,3507,8,2,210,1,,
16,29.7,81.5,1008.4,312.4,3610,8,2,210,1,,
17,29.3,82.1,1008.7,335.8,4155,8,2,210,1,,
18,29.7,81.9,1008.5,272.2,3583,8,2,210,1,,
19,29.7,83,1008.4,335.3,4086,8,2,210,1,,
20,29.7,82.6,1008.6,293.4,4134,8,2,210,1,,
21,29.1,81.7,1008.9,328.3,3467,8,2,210,1,,
14,29.1,82.9,1008.4,368.2,4319,8,2,211,1,,
15,28.6,82.7,1008.4,348.9,3526,8,2,211,1,,
16,28.8,83.3,1008.5,315.7,3582,8,2,211,1,,
17,29.6,82.5,1008.7,341.2,4181,8,2,211,1,,
18,28.8,82.4,1008.7,273.3,3585,8,2,211,1,,
19,28.5,82.9,1008.7,332.3,4087,8,2,211,1,,
20,28.7,82.1,1008.6,292.2,4143,8,2,211,1,,
21,28.6,83.1,1008.5,329.6,3463,8,2,211,1,,
14,28.5,83.6,1008.3,366.5,4395,8,2,212,1,,
15,28.3,84.2,1008.3,349.9,3487,8,2,212,1,,
16,27.9,83.7,1008.4,315.3,3609,8,2,212,1,,
17,28.2,83.5,1008.3,343.5,4200,8,2,212,1,,
18,27.8,83.2,1008.3,278,3587,8,2,212,1,,
19,28.1,84.3,1008.4,328.1,4085,8,2,212,1,,
20,28,83.7,1008.2,289.1,4136,8,2,212,1,,
21,28,84.4,1008.3,327.4,3425,8,2,212,1,,
14,27.4,84.3,1008.8,365.1,4455,8,2,213,1,,
15,27.8,84.5,1008.4,351.1,3457,8,2,213,1,,
16,27.5,84,1008.7,313.6,3555,8,2,213,1,,
17,27.6,83.6,1008.2,346.1,4205,8,2,213,1,,
18,27.6,83.8,1008.4,279.8,3530,8,2,213,1,,
19,27.5,84,1008.8,331.8,4084,8,2,213,1,,
20,28.3,84.5,1008.6,292.8,4245,8,2,213,1,,
21,27.3,84.7,1008.7,329.2,3378,8,2,213,1,,
14,27.1,83.6,1008.2,362.4,4409,8,2,214,1,,
15,26.8,84.9,1008.7,347.7,3492,8,2,214,1,,
16,26.8,85.6,1008.6,311.8,3584,8,2,214,1,,
17,27.4,84.2,1008.1,348.6,4209,8,2,214,1,,
18,27.4,84.3,1008.4,281.7,3507,8,2,214,1,,
19,27.1,84.9,1008,328.4,4032,8,2,214,1,,
20,27.3,85.3,1008.6,295.2,4298,8,2,214,1,,
21,27.5,84.9,1008.4,327.3,3382,8,2,214,1,,
14,27,85.4,1008.2,360.8,4455,8,2,215,1,,
15,27.1,84.2,1008.1,347.3,3479,8,2,215,1,,
16,27.2,85.5,1008.1,308.2,3628,8,2,215,1,,
17,27.4,84.7,1008.2,350.4,4232,8,2,215,1,,
18,26.7,84.7,1008.5,283.7,3494,8,2,215,1,,
19,27.2,84.4,1007.9,328.1,4046,8,2,215,1,,
20,27,84.6,1008.4,294,4308,8,2,215,1,,
21,27.5,85.1,1008,325.5,3415,8,2,215,1,,
14,26.8,85.3,1007.9,357.4,4453,9,2,216,1,,
15,26.6,84.2,1008.1,347.4,3477,9,2,216,1,,
16,26.6,85,1008.2,310.1,3636,9,2,216,1,,
17,27.2,84.9,1008.4,353.4,4231,9,2,216,1,,
18,26.8,84.7,1008,285.5,3521,9,2,216,1,,
19,27.5,85.5,1008.4,327.9,4057,9,2,216,1,,
20,27.5,84.8,1008.2,293.9,4302,9,2,216,1,,
21,27.1,85.1,1008.1,328.6,3462,9,2,216,1,,
14,27.3,85.6,1008.4,358.4,4490,9,2,217,1,,
15,27.2,85.3,1008.1,346.7,3465,9,2,217,1,,
16,27,84.7,1008,309.2,3676,9,2,217,1,,
17,27.4,84.7,1008.1,350.2,4143,9,2,217,1,,
18,26.9,84.5,1008.2,281.8,3523,9,2,217,1,,
19,26.6,85,1008.2,324.7,4043,9,2,217,1,,
20,27.4,84.5,1008.5,294.9,4296,9,2,217,1,,
21,27.5,85.6,1008.1,326.7,3454,9,2,217,1,,
14,26.8,84.3,1008.5,359.7,4521,9,2,218,1,,
15,27,84.5,1008,345,3401,9,2,218,1,,
16,27.2,85.3,1008.3,310.1,3675,9,2,218,1,,
17,27.2,83.6,1008.3,351.4,4126,9,2,218,1,,
18,27.3,84.2,1008.2,283.2,3492,9,2,218,1,,
19,27.8,84.5,1008.6,319,4030,9,2,218,1,,
20,27.2,84.6,1007.8,293,4244,9,2,218,1,,
21,27.3,85.3,1008.4,327.9,3408,9,2,218,1,,
14,27.5,83.8,1008.5,356.8,4529,9,2,219,1,,
15,28.3,83.7,1008.5,344.7,3416,9,2,219,1,,
16,27.5,85,1008.4,309.3,3731,9,2,219,1,,
17,28.4,84.2,1008.3,352.6,4127,9,2,219,1,,
18,27.1,84.3,1008.6,273.7,3511,9,2,219,1,,
19,27.3,83.5,1008,319.5,4041,9,2,219,1,,
20,27.9,84.9,1008,294.2,4235,9,2,219,1,,
21,27.2,84.2,1008.4,327.2,3463,9,2,219,1,,
14,28,83.2,1008.2,352.4,4554,9,2,220,1,,
15,28.1,83.6,1008.4,346.2,3438,9,2,220,1,,
16,28.4,82.8,1008.2,311,3780,9,2,220,1,,
17,28.3,82.6,1008.7,355.9,4091,9,2,220,1,,
18,28.2,83.7,1007.9,270.8,3522,9,2,220,1,,
19,28,82.4,1008.5,318.2,4010,9,2,220,1,,
20,28.1,83.7,1008.1,295.9,4243,9,2,220,1,,
21,27.9,82.9,1008.1,324.7,3476,9,2,220,1,,
14,28.8,83.2,1008.6,349.7,4623,9,2,221,1,,
15,28.7,82.5,1008,347.3,3469,9,2,221,1,,
16,29.6,82.8,1008.4,308.7,3758,9,2,221,1,,
17,28.6,82,1007.9,356.8,4065,9,2,221,1,,
18,28.9,83.2,1008.2,269.4,3605,9,2,221,1,,
19,28.9,82.9,1008.2,318.1,3978,9,2,221,1,,
20,28.8,82.4,1008.3,292.8,4245,9,2,221,1,,
21,28.7,82,1008.5,319,3440,9,2,221,1,,
14,29.2,81.3,1008.3,346.1,4657,9,2,222,1,,
15,30,82.2,1008.2,341.8,3499,9,2,222,1,,
16,29,82.2,1008.6,310.6,3765,9,2,222,1,,
17,29.5,82,1008.2,354.2,4085,9,2,222,1,,
18,29.8,81.7,1008.4,269.4,3568,9,2,222,1,,
19,29.7,81.5,1008.2,319.6,4017,9,2,222,1,,
20,29.5,82.1,1008.7,291.8,4276,9,2,222,1,,
21,29,82.1,1008.4,324.3,3465,9,2,222,1,,
14,30.3,81,1008.6,341.2,4659,9,2,223,1,,
15,29.6,81.1,1008.4,341.1,3498,9,2,223,1,,
16,30.5,82.7,1008.3,302.8,3780,9,2,223,1,,
17,30.3,81.5,1008.4,352.1,4084,9,2,223,1,,
18,30.3,80.8,1008.1,264,3566,9,2,223,1,,
19,30.6,81.8,1008.4,314.5,4061,9,2,223,1,,
20,30.2,81.1,1008.4,291.1,4285,9,2,223,1,,
21,30.6,81.4,1008.2,324.3,3480,9,2,223,1,,
14,30.4,81,1008.6,342.6,4647,9,2,224,1,,
15,30.8,79.3,1008.5,334,3519,9,2,224,1,,
16,31.1,79.7,1008.7,301.3,3794,9,2,224,1,,
17,30.9,79.4,1008.6,352.7,4088,9,2,224,1,,
18,31.2,80.5,1008.9,267.8,3580,9,2,224,1,,
19,31.2,80.2,1008.7,313.1,4109,9,2,224,1,,
20,30.5,79.8,1008.6,293.2,4307,9,2,224,1,,
21,31,80.3,1008.6,321,3445,9,2,224,1,,
14,31.5,79.3,1008.4,341.6,4623,9,2,225,1,,
15,31.1,78.8,1008.4,331.8,3553,9,2,225,1,,
16,31,79.4,1008.4,302.9,3780,9,2,225,1,,
17,31.2,78.6,1008.5,357.7,4090,9,2,225,1,,
18,31.7,80.6,1008.8,261.7,3571,9,2,225,1,,
19,31.1,80.9,1008.7,318,4097,9,2,225,1,,
20,31.3,80.3,1008.7,294.9,4282,9,2,225,1,,
21,30.9,79.9,1008.3,319.3,3469,9,2,225,1,,
14,31.9,79.2,1008.4,337.5,4649,9,2,226,1,,
15,31.7,79.6,1008.9,331.1,3574,9,2,226,1,,
16,31.7,79.4,1008.4,302.6,3792,9,2,226,1,,
17,31.6,79.4,1008.7,359.3,4085,9,2,226,1,,
18,31.5,80,1008.6,266.4,3572,9,2,226,1,,
19,31.8,78.9,1008.8,320.2,4172,9,2,226,1,,
20,31.3,79.2,1008.6,293.6,4226,9,2,226,1,,
21,31.4,79.1,1008.7,319.6,3451,9,2,226,1,,
14,31.2,78.6,1009,336,4675,9,2,227,1,,
15,32.1,78.5,1009,326.3,3600,9,2,227,1,,
16,32.2,79.8,1008.5,303.3,3729,9,2,227,1,,
17,32,79.9,1008.9,366,4067,9,2,227,1,,
18,31.9,78.9,1008.7,266.8,3568,9,2,227,1,,
19,32.1,79.5,1008.6,321.4,4163,9,2,227,1,,
20,32.4,79,1008.7,296.7,4156,9,2,227,1,,
21,32.2,79.4,1008.9,319,3433,9,2,227,1,,
14,32.1,78.9,1008.4,331.5,4639,9,2,228,1,,
15,31.5,79.3,1009.1,325.2,3591,9,2,228,1,,
16,32.3,79.5,1008.2,301.8,3707,9,2,228,1,,
17,32.5,78.6,1008.8,367.8,4054,9,2,228,1,,
18,31.9,78.8,1009.1,272.2,3552,9,2,228,1,,
19,32,79.1,1008.7,321.1,4154,9,2,228,1,,
20,31.8,78.8,1008.7,295.6,4200,9,2,228,1,,
21,31.8,79.2,1008.7,316.8,3417,9,2,228,1,,
14,32.1,79.4,1008.6,330.8,4643,9,2,229,1,,
15,32.1,78.9,1009.2,325.4,3580,9,2,229,1,,
16,32.1,79,1008.6,301.1,3684,9,2,229,1,,
17,31.9,79.6,1008.6,372.4,4014,9,2,229,1,,
18,32.2,78.7,1008.7,268.5,3580,9,2,229,1,,
19,31.8,79,1008.9,321.2,4175,9,2,229,1,,
20,32.1,79.6,1008.8,290.8,4138,9,2,229,1,,
21,32.1,80,1008.7,314.2,3414,9,2,229,1,,
14,31.7,79,1009.1,332.3,4650,9,2,230,1,,
15,31.5,78.9,1008.7,323.9,3564,9,2,230,1,,
16,31.6,80.1,1008.7,306,3732,9,2,230,1,,
17,32.2,79.9,1008.8,370.8,4001,9,2,230,1,,
18,31.8,79.7,1009,265.4,3569,9,2,230,1,,
19,32.2,79.7,1008.7,326.9,4109,9,2,230,1,,
20,31.2,79.6,1008.8,289.6,4127,9,2,230,1,,
21,32.1,78.6,1008.7,314,3424,9,2,230,1,,
14,31.1,79.5,1008.9,330.4,4659,9,2,231,1,,
15,31.1,80.9,1008.6,323.8,3580,9,2,231,1,,
16,31.1,79.3,1008.8,309,3721,9,2,231,1,,
17,31.2,79.9,1009,376.4,4009,9,2,231,1,,
18,31.4,79.7,1008.8,262.5,3607,9,2,231,1,,
19,31.5,80.5,1009,330.2,4102,9,2,231,1,,
20,31.9,79.5,1009,289,4126,9,2,231,1,,
21,30.8,79.4,1008.7,314.4,3459,9,2,231,1,,
14,30.2,80.2,1008.7,332.8,4635,9,2,232,1,,
15,30.9,80.5,1008.7,324.7,3587,9,2,232,1,,
16,31,81.1,1008.6,306.5,3747,9,2,232,1,,
17,30.5,80.2,1008.7,372.9,3975,9,2,232,1,,
18,31,81.1,1008.9,258.7,3590,9,2,232,1,,
19,30.6,80.4,1008.5,331.9,4088,9,2,232,1,,
20,31.1,81.2,1008.7,290.8,4137,9,2,232,1,,
21,30.5,81.3,1008.9,317.9,3485,9,2,232,1,,
14,29.7,81.4,1008.7,327.2,4590,9,2,233,1,,
15,30.1,80.4,1008.6,320.9,3565,9,2,233,1,,
16,30.2,80.9,1008.6,305.8,3705,9,2,233,1,,
17,30.8,81.4,1008.5,375,3942,9,2,233,1,,
18,29.9,81.1,1008.9,253.8,3571,9,2,233,1,,
19,29.7,81,1008.6,334.5,4095,9,2,233,1,,
20,30.1,81.3,1008.6,289.3,4120,9,2,233,1,,
21,30.1,81.4,1008.7,317.3,3460,9,2,233,1,,
14,29.3,82,1008.9,323.5,4610,9,2,234,1,,
15,29.5,82.2,1009,318.8,3587,9,2,234,1,,
16,29.7,81.8,1008.1,305.3,3687,9,2,234,1,,
17,29.2,81.6,1009,373.9,3871,9,2,234,1,,
18,29.4,81.3,1008.7,252.3,3602,9,2,234,1,,
19,29.9,81.7,1008.8,342.6,4108,9,2,234,1,,
20,29.8,82,1008.4,286.5,4024,9,2,234,1,,
21,29.6,81.9,1008.7,319,3469,9,2,234,1,,
14,28.9,81.8,1008.7,325.1,4656,9,2,235,1,,
15,29,83.1,1008.3,319.3,3621,9,2,235,1,,
16,29.4,82.5,1008.4,306.4,3671,9,2,235,1,,
17,28.8,83.4,1008.8,371.3,3865,9,2,235,1,,
18,28.7,82,1008.8,251.8,3607,9,2,235,1,,
19,29.1,83.1,1008.3,343.9,4120,9,2,235,1,,
20,29.3,82.7,1008.5,287.9,4027,9,2,235,1,,
21,28.6,83.5,1008.5,312.4,3455,9,2,235,1,,
14,27.9,83,1008.6,322.6,4669,9,2,236,1,,
